Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Performance Indicator,6.6.3.4.1,SS.PS4.a.h,Create arguments by researching and interpreting claims and counterclaims.,09-12,2023-08-04T00:37:24+00:00
Learning Priority,6.6.4,PS4.b,"Compromise, diplomacy, and consensus building",KG-12,2023-08-04T00:28:07+00:00
Grade Band,6.6.4.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,6.6.4.1.1,SS.PS4.b.2,Give an example of a compromise.,KG-02,2023-08-04T00:28:42+00:00
Grade Band,6.6.4.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,6.6.4.2.1,SS.PS4.b.5,Describe what influences different political attitudes and actions and how diverse groups can work towards consensus.,03-05,2023-08-04T00:30:40+00:00
Grade Band,6.6.4.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,6.6.4.3.1,SS.PS4.b.m,"Provide examples of diplomacy, pluralism, and consensus building (between individuals, groups, and institutions).",06-08,2023-08-04T00:32:52+00:00
Grade Band,6.6.4.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,6.6.4.4.1,SS.PS4.b.h,Analyze the effects of a political compromise with major historical impact.,09-12,2023-08-04T00:37:24+00:00
