Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Strand,14.7,P.H.7,"<b>Socio-Cultural Dimensions of Behavior&nbsp;</b><span style=""font-weight: bolder;"">Strand</span><b>:</b>&nbsp;Students discuss the socio-cultural dimensions of behavior including topics such as conformity, obedience, perception, attitudes, and the influence of the group on the individual.",,2021-06-17T20:14:44+00:00
Standard Indicator,14.7.1,P.7.1,<i>Understand and identify social norms and how they differ across cultures.</i>,,2020-11-26T12:26:16+00:00
Standard Indicator,14.7.2,P.7.2,"<i>Explain how perceptions and attitudes develop, including attribution theory, fundamental attribution error, Actor- observer bias, self-serving bias, central vs. peripheral route of persuasion, and cognitive dissonance.</i>",,2020-11-26T12:26:24+00:00
Standard Indicator,14.7.3,P.7.3,"<i>Analyze the studies that lead to current understandings of conformity, obedience, nonconformity, and compliance, including Asch, Milgram, and Zimbardo.</i>",,2020-11-26T12:26:32+00:00
Standard Indicator,14.7.4,P.7.4,<i>Explain the concepts of groupthink and group polarization.</i>,,2020-11-26T12:26:39+00:00
Standard Indicator,14.7.5,P.7.5,<i>Discuss the various types of conflict and the processes involved in conflict resolution.</i>,,2020-11-26T12:26:45+00:00
Standard Indicator,14.7.6,P.7.6,"</i>Explain how stereotypes, prejudice, and discrimination influence behavior.</i>",,2020-11-26T12:26:59+00:00
Strand,14.8,P.H.8,"<b>Psychological Thinking&nbsp;</b><span style=""font-weight: bolder;"">Strand</span><b>:</b>&nbsp;Students explore how to think like a psychologist and expand critical thinking skills needed in the day-to-day life of a psychologist",,2021-06-17T20:14:59+00:00
Standard Indicator,14.8.1,P.8.1,"<i>Understand the six steps involved in critical thinking; knowledge, comprehension, application, analysis, synthesis, and evaluation.</i>",,2020-11-26T12:27:31+00:00
Standard Indicator,14.8.2,P.8.2,<i>Locate and analyze primary sources of landmark experiments in psychology and other counter arguments.</i>,,2020-11-26T12:27:55+00:00
Standard Indicator,14.8.3,P.8.3,<i>Construct a testable hypothesis and apply the principles of research design to an appropriate experiment.</i>,,2020-11-26T12:28:05+00:00
Strand,14.9,Literacy in History/Social Studies Learning,Grades 11-12,,2020-09-30T09:21:50+00:00
Learning Outcome,14.9.1,LH.1,"<b>Learning Outcome for Literacy in History/Social Studies Learning:</b> Read and comprehend history/social studies texts independently and proficiently, and write effectively for a variety of discipline-specific tasks, purposes, and audiences.",,2020-09-30T09:21:50+00:00
Standard Indicator,14.9.1.1,11-12.LH.1.1,Read and comprehend history/social studies texts within a range of complexity appropriate for grades 11-CCR independently and proficiently by the end of grade 12.,,2020-09-30T09:21:50+00:00
Standard Indicator,14.9.1.2,11-12.LH.1.2,"Write routinely over a variety of time frames for a range of discipline-specific tasks, purposes, and audiences.",,2020-09-30T09:21:50+00:00
Cluster,14.9.2,LH.2,<b>Key Ideas and Textual Support (Reading):</b> Extract and construct meaning from history/social studies texts using a variety of comprehension skills.,,2020-09-30T09:21:50+00:00
Standard Indicator,14.9.2.1,11-12.LH.2.1,"Cite specific textual evidence to support analysis of primary and secondary sources, connecting insights gained from specific details to an understanding of the text as a whole. ",,2020-09-30T09:21:50+00:00
Standard Indicator,14.9.2.2,11-12.LH.2.2,Determine the central ideas or information of a primary or secondary source; provide an accurate summary that makes clear the relationships among the key details and ideas. ,,2020-09-30T09:21:50+00:00
Standard Indicator,14.9.2.3,11-12.LH.2.3,"Evaluate various explanations for actions or events, and determine which explanation best accords with textual evidence, acknowledging where the text leaves matters uncertain.",,2020-09-30T09:21:50+00:00
Cluster,14.9.3,LH.3,"<b>Structural Elements and Organization (Reading):</b> Build understanding of history/social studies texts, using knowledge, structural organization, and author’s purpose. ",,2020-09-30T09:21:50+00:00
Standard Indicator,14.9.3.1,11-12.LH.3.1,"Determine the meaning of words and phrases as they are used in a text, including analyzing how an author uses and refines the meaning of a key term over the course of a text (Examples: <i>how Madison defines faction in Federalist No. 10</i>).",,2021-05-14T23:44:56+00:00
